sample_accession,A0A075B6H9,A0A075B6I0,A0A075B6I9,A0A075B6K4,A0A0B4J1U7,A0A0B4J1V0,A0A0B4J1V2,A0A0C4DH27,A0A0U1RRE5,A0A0U1RRL7,A0A1B0GTU1,A0A3B3IS91,A0AV96,A0AVF1,A0AVT1,A0FGR8,A0M8Q6,A0MZ66,A0PJW8,A1A5D9,A1KZ92,A1L020,A1L0T0,A1L170,A1L390,A1X283,A1Z1Q3,A2A288,A2A2Y4,A2PYH4,A2RRP1,A2RTX5,A2RTY3,A2RU67,A2RUC4,A2RUS2,A2VDF0,A2VDJ0,A3KMH1,A3KN83,A4D0S4,A4D161,A4D1E9,A4D1P6,A4D1S0,A4D1S5,A4D2P6,A4FU49,A5D8V6,A5YKK6,A6NC98,A6NCS6,A6ND36,A6NDB9,A6NDG6,A6NDU8,A6NE01,A6NE02,A6NED2,A6NEL2,A6NFI3,A6NGN9,A6NHL2,A6NHQ2,A6NHR9,A6NHT5,A6NI56,A6NIH7,A6NJ78,A6NK58,A6NKC9,A6NKD9,A6NKF1,A6NKG5,A6NNB3,A6QL63,A6ZKI3,A7KAX9,A7MBM2,A8K2U0,A8K7I4,A8MT69,A8MTJ3,A8MVW0,A8MW92,A8MWV9,A8MXV4,A8MYA2,A8MYZ6,B0I1T2,B0YJ81,B1AK53,B1ANS9,B2RUZ4,B7Z8K6,B7ZAP0,C9J069,C9JI98,C9JLW8,CONTAMINANT_A2A4G1
PXD030304-Sample-1484,,,,,,,,,5.843650230538335,6.147506480546936,,,6.091434998366264,4.904192812159117,6.083024674636249,6.241344796468492,,6.29349672283794,,,,5.1606007991298,6.295536986513981,5.758565567408905,5.258522025735993,5.391305374975084,,,,4.802704267112213,5.184520028817786,,,,5.170060078552009,4.656926829358348,,,5.768650223209238,5.125517078840488,,5.3394888493807215,5.8313725675203765,5.463574072916464,5.212515477382103,,,,5.903503160205676,5.822904181455536,4.545431233999322,,,,6.051896170047926,5.514763118124238,4.826875708272577,,5.4678795277995205,,,,5.400743550345912,5.212124070519739,5.894189658405058,,5.2140872691246845,5.893295649189104,,,,5.21354356986171,,,,,5.550143863481106,4.492214063488963,,,4.828365706464397,5.913522361173552,,,4.781599648057629,,6.158541820533433,5.052051603445155,,4.722367213571869,,,4.722271508597751,,,5.249511309048839,5.202740837712767,,6.094310348968021,5.331701578543068
PXD030304-Sample-1485,,,,,,,,,6.282328062668789,6.246325816338986,,,,,5.964326279600319,6.071093920462215,,6.187112521828777,5.722076319676811,,,,6.067085728326084,,,5.853616427846106,,,,4.606637130031158,4.503941235329377,,5.043959873195668,,5.283897698812488,,,,5.4387776563038726,,,,5.466379792862961,5.268080766073604,6.506268446473546,5.435732056441435,,5.057748157681301,,5.565375562134438,,,,,6.269572570956818,,4.944009695439867,,,5.351152456010225,,,5.263537002343588,,5.742072397671302,,5.260700664889541,5.506048779206425,5.669554242693345,,,,,,,,5.646563907179739,4.636218758729127,,,,,,,,,6.06997004319928,5.144288277618212,,4.832115280923765,,,,,,5.355011779401146,4.871626099220502,,6.415425210340652,5.099760953266864
PXD030304-Sample-1486,,,,,,,,,5.885103661309201,6.176547565641619,4.852564244587256,5.509522239885931,,,5.904618627538839,6.219427964399765,,,,,,5.42582183716562,6.042911223867991,,5.09287387652754,5.82439044203813,,,,4.83381717789335,5.027158437095181,,,,5.20271179532064,4.69477196313891,,,6.006469648550032,5.136863220881079,,,5.927734624284152,5.664622321238422,,,,5.023772716359813,5.912606136783303,5.67891467285475,,,,,6.018351701401675,5.23362339958046,4.883446718752056,,,4.924931415358048,4.91237930528035,,5.169091131715111,5.246577331097559,6.105656202120187,,5.268646574768807,6.0379518237563605,5.404347894245071,,,,,4.677345246893739,,,5.575360087567279,4.537148330744731,,,,5.943842509756781,,,4.75899328332408,,6.189356255488663,,,,,,5.056583621576045,,,5.285519113596128,4.815553613894873,,6.2434784405465,
PXD030304-Sample-1487,,,,,,,,,,6.154378883656861,4.824565364122906,,,,5.928974830728842,6.128411538937858,,5.560998221588867,,,,5.394488220232795,6.376996637223803,5.442329449075629,5.069052878163922,4.773148387700104,,,,4.487345446051534,5.521636720111657,,,,,,,,6.043411220696901,4.947632187284357,,,5.967922397829796,5.713321971977601,,,4.714962917439528,4.951971520815562,5.914487730177376,5.609137518737978,,5.652170115583262,,,5.980789223358138,5.514037568248369,4.890012018351903,,,5.043811629442319,5.17001886804356,,5.104274610431654,5.325050606849528,6.074559773013325,,5.783583046601181,5.889469710585547,5.564414070749881,,,5.205117903748921,,,,,5.545299143257133,4.528729138645044,,,4.833331864505466,,,,4.728972317419704,,6.219683206011718,5.021260090123668,,,,,5.027733067231623,,,5.251303915095585,4.88571048507073,,6.086408351258093,
PXD030304-Sample-1488,,,,,,,,,6.270441711759981,,4.923286164748423,,5.263166978113534,,6.05382955808561,5.804057795342131,,6.081739408154716,,,,5.927050407961541,6.195999260694133,,4.871436575979611,5.184344893720868,,,,5.087803308309746,5.099932167512482,4.948088911540094,,5.465052923791148,,,,,5.315899573872886,5.203420200994492,,,5.741643570326603,5.425488101210407,,,,5.057428660240862,6.042796388417977,5.928430853788242,,,,,6.156541895631232,5.2998375956572445,4.9778666433939645,5.50900627985171,5.264774373690031,5.06863266609756,,,5.344508729385264,5.577720371896642,6.212044199470773,,5.378579171007976,5.989316780370166,5.4692088151259295,,,,5.601643937734058,,,5.334107081604508,5.645700367083191,4.888565868844429,,4.740973795431325,,6.012499334934165,5.290404022346801,,5.454926540665231,,6.130564657926822,,5.370279267056527,,,5.138719768410308,,,,5.373949028446432,,,6.501920368438901,
PXD030304-Sample-1489,,,,,,,,,6.225165880698861,6.222859401583236,4.894796044952538,,,4.958102234956162,5.882386231638179,6.317115767894298,,6.398786135329557,,,,,6.278247184765076,,,5.7030030196197865,,,,4.582753609612452,5.248499282742703,,5.037806046704615,5.140976229470962,5.249132087755223,,,,5.912848274289729,5.014942879613668,,,5.900733939968839,5.641040150071884,5.992642390470583,,,5.332814230668051,6.017017491397634,5.723906353090394,,,4.902560179393501,,6.180241599908419,5.278072169837274,4.921574043009462,,5.534573742549593,,5.232213413031096,,5.179379194857719,5.32191315821446,5.800367293795195,5.283103616070328,5.313175934839048,5.481069317584056,5.447423163023032,5.514590200639983,,,5.270795355872963,,,5.139711712354265,,4.586222379188668,5.069220213610304,,4.888985834598211,5.982995841513889,,,5.123703486460664,,6.412326303287891,5.095214129955374,,,,,4.780394426517753,,,5.340831433016212,5.409984523945687,5.828783551545076,5.973253144851245,5.462681339828242
PXD030304-Sample-149,,,,,,,,,,6.275908278549951,,,,,5.939910866057135,6.463313744104671,,5.473163409720545,,,,,6.202549964353369,5.570397670240362,,5.704217882065149,,,,4.623583367951634,5.680282883840804,,5.10243141342829,,,,,,5.701877231834741,,,,5.883999300648578,,,,,,5.686772015967282,5.613945286042824,,,,,,,4.9914532004159735,5.285387549990785,,5.056144169398072,4.98907292424518,,5.2636537545571,5.41454997428034,6.057276389126265,,5.383873490886513,5.855118372179117,,,,,,4.817083826037343,,,5.674197433607793,4.651359459349344,,4.782532539101108,4.948444633775619,5.743470235617559,,5.123872316024098,,,6.392261184018889,5.158692969819467,,5.171836380693076,5.67259606227746,,,6.091894351946023,,5.369802400872862,,,6.519581523248323,
PXD030304-Sample-1490,,,,,,,,,,6.263724408539677,4.939058190778312,,,,5.770240614925211,6.448877672454316,,5.296903609050917,,,,,6.577712605590933,,,5.391161195584758,,5.071434824649459,,5.108581488850426,5.644262081964717,,,,,,,,4.902915428749878,4.764117379777344,4.642931551642761,,6.02548910283755,5.00425063789199,,,,5.069049692045094,6.016124212538651,5.493974126802027,,,,,,,4.974202814911051,,,5.068314816408983,,,5.235322409212939,5.413534769440726,6.032752694260064,,5.296646174959431,5.537198051495137,5.687614825442033,5.569519697318896,,,,,,,5.664751013598154,4.907777134877208,,4.764008784903015,,,,5.431826238533084,,,6.35003946317325,5.167227279124794,,,,,,,,5.394154483347643,5.310277401503894,,6.200634402890431,
PXD030304-Sample-1491,,,,,,,,,,5.921641002331255,,,6.073294414308748,,6.063110760977126,6.330434086387656,,6.233044425855118,,,,,6.325414128274985,,5.147228065183628,5.212740948922667,,,5.180901004642079,,5.087926379652988,,,,5.253378176746771,,,,5.731756515896743,,,5.424361913243661,6.042386564709501,5.804097215388305,,,,,5.967459915555483,5.837021139193594,,,,,6.132387855778411,,4.909612381348969,,,5.032283711834224,,,5.196899691876774,5.322451389949989,5.766844329548434,,5.183994922268574,6.193339477627698,,,,5.293360292236531,,4.735616151654828,,,5.622825555173486,4.624233724182867,,4.726699198200722,,,,,,,6.377366969924706,,,,5.625046975299733,,,,,5.3262685112985375,,,,5.07498105840082
PXD030304-Sample-1492,,,,,,,,,6.2747926889339976,5.933730426169938,,,5.515569368487861,4.993827068069791,5.798028189841778,5.6843328628696606,,6.353996305725705,,,,,6.335119786412168,,,5.247347922660691,,5.061205195103468,,5.079840336321765,5.451342233360903,,,,5.560697132149468,,,,5.927803787028346,5.034201654614014,4.614584389761039,,6.05317894341675,5.738312833335471,,,,,5.651454494798576,5.750526662454636,,,5.253831867590002,5.055375402407673,5.774765497597556,5.3029070829213625,4.664419154246396,5.210945322946071,,5.3380448312997375,,,5.209603676768242,5.629292253549263,6.000880180364581,,5.323651976347407,5.977437398675048,5.181272010089971,,5.231046447480363,,,,,,,4.613012941818544,,,,5.700552434912063,,,,,6.368343476573791,5.120578737494533,,4.823247140726123,,,5.116989008650377,,,5.357040662461727,4.890185371221887,5.865654751190331,5.718277323716331,5.568083324978631
PXD030304-Sample-1493,,,,,,,,,,6.21237200246436,,,6.058767548948406,4.981145456809653,5.967198419476014,6.315006319499159,,5.707344932136745,,5.105310313844341,,,5.895040027443266,,5.152079488702179,5.566395382558222,,,,4.867185107809273,5.370824882675454,,,5.433536098795495,,,,,5.747172385956535,,4.611526242950194,,5.901222555431374,5.220005346215307,,5.344785808709224,,5.022705521477271,6.037007084988606,5.555687147885728,4.611440098230328,5.413958119957952,,,6.047883595646958,5.28628451961873,4.62939818563456,,,,4.919340151590067,,5.184607997849843,,5.770369494897071,,5.389068788978424,5.759879127160635,5.625740023223038,,,,,,,,,4.830880372700715,,,,5.67494843984443,,,,,6.236753092950642,,,4.790372420069423,,,4.7668568323022615,6.035319810979261,,5.332892150802422,4.833250283681847,6.123026594568874,6.15063697103076,5.593696958870665
PXD030304-Sample-1494,,,,,,,,,,,,,,4.945396193571816,6.215213716239994,6.399459818082532,,,,5.105338386995002,,5.174033780266739,5.718090207995669,,,5.295600848139096,,,,,5.367729777508663,,,5.123883273172224,,4.718953909921121,,,5.968593519431568,5.411066167240892,,,5.714498054711428,5.54081103968697,,,4.794099836181087,,5.724759180283876,5.981570749613061,4.610879284754614,,,,6.041087734655492,,4.922994087729919,,,4.977157445552833,5.231491955154734,,5.464987807315311,5.294768164275784,6.196143027557338,,5.315944426313745,6.251012311414211,5.140717849126305,,,5.281518175234454,,,,,,,,,,5.972288996613994,,,5.127771733324099,,5.789294302895715,,,6.079613415855206,5.611129951950455,,4.773963564645568,,,5.326187305879479,,,6.147932771199983,
PXD030304-Sample-1495,,,,,,,,,,6.240664911937552,,,,,6.088570899012375,6.13444901287629,,6.128849721283959,,,,,6.226599426183846,,4.848002110125691,5.637890645517556,,,5.187075516548955,4.889991055627456,5.534061785158091,,,5.446143611862753,5.264833223556435,,,,5.407884894413308,,,5.409903319384491,6.0470908278335065,4.930316571475692,,,,,5.987557701451021,5.5688014167440505,,,,,5.989733098109651,,4.663031379637699,,,5.074356624068677,,,5.172885311716367,5.440812090826554,6.085398523773572,,5.149873942401412,5.490048521269975,5.161753977941111,,,,5.270621072955021,,,,5.632640146442214,4.587438977440553,,,,,,,4.830480482082802,,6.239395690447473,5.117579516755542,,4.796435543303526,,,,,,5.330549266876329,,,6.29587882298209,
PXD030304-Sample-1496,,,,,,,,,,,,,6.086815452559758,4.994862994514226,5.938816606228882,6.186861560635256,,6.003872617534434,,5.137135815447654,,5.196007698454286,6.233004056510472,5.850512711940209,5.33967171079363,5.4935560193549575,,,,4.605578642457687,4.982635320362473,,,5.155256979140119,,,,,6.004243227991301,4.7293356376715225,,,5.937263037822272,,,,,5.354786163887479,6.0416062116682365,5.467884935364076,,,4.923118993431954,,6.076766740562324,,4.929321306222971,,,4.99958498261823,,,,5.359873444918081,5.4789705338392425,,5.529653401438965,5.496236177366489,5.1811317243113,,,,,,,,5.637382638830938,4.5896631244512,,,,,,,,,5.961582031036063,,,4.841881260993813,,,4.803516083511813,,,5.361703716220133,5.521158477422776,6.170930732641381,6.172053928121047,5.428344402332835
PXD030304-Sample-1497,,,,,,,,,,,,,,4.972065464795891,5.937365401504927,5.951541753771304,,5.9135762119205255,5.695640758830452,,,6.122274642390245,6.002996933616251,5.541158980097167,,5.7565436558269925,,,,5.077112398294141,5.199026307912297,,,5.152833831012047,,,,,5.865250469420685,5.03421652130371,,,5.624223480679234,,5.60158435216202,,,,6.047011502804016,5.697783627505619,,5.461196721619725,,,5.295115933609567,5.300140589265448,4.9706683147271,,,,,,5.224381554512636,5.418801015409212,6.077234572820132,,5.459176428096383,6.355307639339921,5.171045575364424,5.844805100922467,,,5.278404181124959,,,,,4.879263664163949,,4.729952733402789,,5.9969823133603,,5.081764740848849,5.321875588840896,,5.64490445923582,,,4.852914394851098,,,,,,5.371047714471682,5.4581161972435375,,5.999398871888212,
PXD030304-Sample-1498,,,,,,,,,,6.31511669766096,,,,,5.813566462303195,5.92520490255662,,5.639232580491289,,,,,5.829675617867712,,,5.1940810997058575,,,,4.65665173558059,4.871383896253597,,,,,,,,5.3017944688519805,5.285336070140286,,,5.8237245507046325,5.03847090557764,5.392385878800909,,,5.438807252370093,6.044070088174823,5.150391833276818,,,5.326144881938563,,5.967202500519654,,4.995227783588911,,,5.067871372831147,,,5.32272738825034,5.706255469706436,6.068244717180104,,5.579431654926825,5.893532458558839,,,,5.382284182016666,,,,,5.706259859966718,4.670756711374881,4.864711794627971,,,6.081643268122264,,,,,6.122592647028048,5.205761792688218,,4.903666730210422,,,,,,5.407080474424034,4.933340568353257,,6.391060364776499,
PXD030304-Sample-1499,,,,,,,,,,6.103996821385689,,,,,5.866960720300799,6.249263216390771,,5.605413827285317,,,,,6.117861015999395,,,6.055590638659977,,,,,,,,,5.429448136020799,,,,5.383898705333166,,,,5.799821951562848,5.121739266489676,5.505271571081411,,,,5.82517941138244,5.590712183361771,,,,,5.771987164549778,,4.796552581556727,,,,,,5.484384826065281,5.496397824142367,5.903707095354529,,5.444321899923684,5.672751402732868,,,,,,,,,5.804110625695114,4.750741226036148,,,,5.90763943686446,,,,,5.834210805078809,,,,,,,,,5.506928266459227,5.021281291427393,,6.361084808292876,
PXD030304-Sample-15,,,,,,,,,,5.990926760653142,,,,,5.854457441517628,5.868897335205861,,5.326974260996421,,,,5.624015240864674,6.375452931143957,,4.910950412907559,5.736924177245364,,,,5.1252465952356925,5.406267662796627,,,,,,,,5.478606768203819,,,,5.523308859811592,5.304242345961911,,,,5.128355864620328,5.837131797041537,5.536226345522001,,,5.01875362231362,5.118517406881421,5.849413447846727,,4.736608097648905,,,5.381863400995961,,,5.269797077304943,,6.113659627541869,,5.441364781258914,,5.230080460571295,,,5.841167741271086,,,,,,4.63304246139703,,,,,,5.159580199461782,,,6.3245626295589545,,,,,,4.875406223984184,,,5.419534064728685,5.520515366151314,,6.071278356361944,
PXD030304-Sample-150,,,,,,,,5.672044447848888,,6.230300642101961,,,,,5.776458410300814,6.120527587830526,,5.425660528287198,,,,,6.039971503941917,,4.853842286328975,5.810921539947175,,,,4.871860490204946,5.331332215739352,,,,,4.738659984849921,,,5.542512695825498,,,,5.727911198318925,5.236159195962562,,,,5.0257522436654885,5.990722075415257,5.727402011984173,,,,,5.88175186486625,,4.642630587222015,,,5.271738351809517,,,5.226465333823818,5.302417854923911,6.0666561750148205,,5.374166991313168,,5.635258576081983,,,,,,,,5.632108850101723,4.537787850785307,,,5.197379569993214,5.981682758302144,,,,,5.806879942953987,5.132716998222911,,5.092929833245867,5.612009158140747,,4.807680414224715,,,5.338765130001738,4.85535763185201,,6.292203370345092,
PXD030304-Sample-1500,,,,,,,,,,6.237160022664496,,,,,5.9832483390427305,6.303685803735178,,5.616507826814565,,,,5.204751237208452,6.451800433535159,,4.827476381282889,5.66994289910149,,,,4.5691665191420805,5.36839395125732,,,,,4.711142465111741,,,6.050396543409059,,4.590546774927104,,5.895659012954005,5.208315690245069,,,,,6.021291786932078,5.601589264344585,,,,,5.857550534381491,5.294072302359838,4.66405908460261,,,5.006275598821887,5.218307386787483,,5.1869875623504935,5.408945222379732,6.168597632323644,,5.224066065384398,5.48609858219572,5.744609448938954,,,,,4.7040310129501535,,,5.632309261421332,4.564375751444846,,,,5.673939726890597,,5.060146758218791,4.802346564640313,,6.395974961792087,5.432302728064341,,4.77337872649742,,,5.077110116533236,,,5.335102710993637,5.219666006865233,,6.137309741854705,
PXD030304-Sample-1501,,,,,,,,,5.9814823662647205,6.286920062382672,4.953935114676988,,5.956499486922787,,5.767647242414764,5.698344138080755,,6.07105172469077,,,,,6.299047221502129,,,5.3818451254942605,,,,4.917158376080279,4.52148018520372,,,,5.291394723260526,,,,5.750641615190119,,,,6.095174228130331,5.2758645685307295,,5.529675403390042,,,6.090742823931112,4.8168637995659855,,,,,6.017142817381214,,4.956919787439104,,,,4.98413246771774,,5.235691497471493,5.365075747064558,6.044837435230319,,5.543253040994682,5.82820389515427,,5.88514416820707,,5.343555559931674,5.308054917837594,,,,5.6599158383334345,4.636057791616311,,4.760457902091271,,5.717121823667601,,,4.855918044241617,,6.54129272150449,,,,,,,,,5.381567380189943,5.50271393972983,6.358327897813461,5.732086365060631,
PXD030304-Sample-1502,,,,,,,,,,6.128446281095291,,,,,6.1484598277381615,6.402281982017852,,5.632714053979762,,,,,6.400296369807856,,5.049023316181293,5.674552250863838,,,5.051507862416363,4.791555407770975,5.597297758231568,,,,,,,,5.637680471722613,,,5.322952042928883,5.881856614283302,5.323263755034233,,,,4.944246515061902,5.8880352087848085,5.701948575863708,,,,,5.793599906229954,,4.8275541798378265,,,4.913688355194024,5.144574788710749,,5.081813494051607,5.259205733172597,6.019833106720784,,5.471792692019853,5.705098678501275,5.555171325407786,,,,,,,,5.83168450911718,4.475980004288912,4.678589305991741,,4.818369528726501,5.89810367581809,,,,,6.282647332185312,,,5.06520972260511,5.518987711426768,,4.731388785504833,,,5.248800379557377,,,6.08033122890714,
PXD030304-Sample-1503,,,,,,,,,6.328459453283669,,4.9360816244824415,,,,6.024383809317019,6.280862539077255,,,,,,,5.4880490127541925,,4.868306383295012,5.748981375119596,,,,4.889172940970752,5.1969034591376895,4.9690362720473695,,5.157939685125134,5.311475665205811,,,,5.120580998242992,4.73439669355854,,5.765388808790834,5.138847943739378,5.4429041348493525,,,,5.06544922125318,5.970307144454811,5.63236533832259,5.562303944183614,,,,,,4.985036271885496,,,5.000659993070281,4.9728625744001365,,5.28336367609095,5.372641263102064,6.066044760576403,5.36929802413806,5.399311898057828,5.519013264258568,,,,,,,,5.164260618606104,,4.881627006892057,4.822300900365406,,,6.006087422970209,,,5.328975393872045,,5.658546826573551,5.125175715128176,,6.528484462210591,,,4.80602121639839,,5.928428389508719,5.399096420546865,5.682095086960781,,6.446033067717181,
PXD030304-Sample-1504,,,,,,,,,,5.959128290033855,,,,,6.097859765056057,6.439413789467801,,5.592368275519925,,,,,6.553874358315499,5.560513583113194,,5.454304970440913,,,5.199025757850864,4.621608814902547,5.432804929456389,,,5.180558852304377,,,,,5.621988607528958,,,,6.023417229121025,,,,,,5.761432878447561,5.39254056504765,,5.461369161553784,,,5.311252931703377,,,,,,,,,5.408690073712758,6.206941678181678,,5.3106015872553725,5.5226856618479365,5.808984077068578,,,,,,,,5.673671792708663,4.637174528966213,,,,5.714230364872509,5.320706453063598,,,,6.071146149739309,5.171295034501815,,4.869140952112155,5.677441631224277,,,,,5.380308551889087,5.2406358885202335,,6.335636549058428,5.122794018332093
